entity_type,entity_id,entity_name,season,mu,sigma
driver,817,,1,0.11073441803455353,0.07788559049367905
driver,818,,1,-0.17871040105819702,0.14046472311019897
driver,819,,1,-0.19776295125484467,0.17495332658290863
driver,820,,1,-0.6223894357681274,0.16461442410945892
driver,821,,1,-0.13624799251556396,0.13402557373046875
driver,822,,1,0.07404108345508575,0.07531946897506714
driver,823,,1,-0.40186357498168945,0.21070924401283264
driver,824,,1,-0.5279538631439209,0.15878599882125854
driver,825,,1,0.3087846338748932,0.11350157111883163
driver,826,,1,0.23801618814468384,0.10494962334632874
driver,827,,1,0.006869439035654068,0.30950066447257996
driver,828,,1,-0.0950503945350647,0.11195092648267746
driver,829,,1,-0.3013339936733246,0.2249518632888794
driver,830,,1,0.41906729340553284,0.09037631750106812
driver,831,,1,0.2990342676639557,0.15199178457260132
driver,832,,1,0.4716806411743164,0.08109377324581146
driver,833,,1,0.013469859026372433,0.2078070491552353
driver,834,,1,0.24179695546627045,0.25448963046073914
driver,835,,1,-0.1353374570608139,0.17746925354003906
driver,836,,1,-0.20829272270202637,0.173141211271286
driver,837,,1,-0.7253849506378174,0.234415665268898
driver,838,,1,0.23025617003440857,0.14792406558990479
driver,839,,1,0.1605292111635208,0.08260506391525269
driver,840,,1,-0.09366195648908615,0.09657683223485947
driver,841,,1,-0.004582474939525127,0.1118103563785553
driver,842,,1,0.20480306446552277,0.09427892416715622
driver,843,,1,-0.21303227543830872,0.19289955496788025
driver,844,,1,0.17940078675746918,0.09589174389839172
driver,845,,1,-0.31397488713264465,0.19909201562404633
driver,846,,1,0.33891722559928894,0.10555315017700195
driver,847,,1,-0.024967631325125694,0.09816217422485352
driver,848,,1,0.2078709900379181,0.09798713028430939
driver,849,,1,-0.1710720807313919,0.1874590367078781
driver,850,,1,-0.4958266317844391,0.2818734347820282
driver,851,,1,0.17460791766643524,0.27892792224884033
driver,852,,1,0.020998995751142502,0.11682716012001038
driver,853,,1,-0.21665574610233307,0.21986912190914154
driver,854,,1,0.06706898659467697,0.17038026452064514
driver,855,,1,-0.07583469152450562,0.13628306984901428
driver,856,,1,-0.2499784231185913,0.21837860345840454
driver,857,,1,0.27441883087158203,0.1382817029953003
driver,858,,1,-0.20159190893173218,0.17040938138961792
driver,859,,1,0.2349606305360794,0.22755295038223267
driver,860,,1,0.2504247725009918,0.30143028497695923
driver,861,,1,0.2118130475282669,0.2384708821773529
driver,862,,1,0.10667825490236282,0.30969446897506714
constructor,1,,1,0.13824555277824402,0.0663430243730545
constructor,3,,1,0.10066266357898712,0.060985371470451355
constructor,4,,1,-0.14434142410755157,0.06486448645591736
constructor,5,,1,0.1497994065284729,0.06603170186281204
constructor,6,,1,0.5048257112503052,0.049538642168045044
constructor,9,,1,0.6246447563171387,0.06434401124715805
constructor,10,,1,0.27021509408950806,0.059883780777454376
constructor,15,,1,-0.11482499539852142,0.0602320171892643
constructor,131,,1,0.4334818720817566,0.07607381045818329
constructor,164,,1,-0.8306318521499634,0.12727290391921997
constructor,166,,1,-0.5071771144866943,0.1398078054189682
constructor,205,,1,-0.45441699028015137,0.1179327517747879
constructor,206,,1,-0.24360518157482147,0.0831795185804367
constructor,207,,1,-0.3214722275733948,0.07811202108860016
constructor,208,,1,0.43310922384262085,0.08507411926984787
constructor,209,,1,-0.2874651551246643,0.13208197057247162
constructor,210,,1,0.24895071983337402,0.08323487639427185
driver,1,,2,0.7063418030738831,0.07641005516052246
driver,2,,2,-0.5997642278671265,0.3052171468734741
driver,3,,2,0.4645923376083374,0.13319425284862518
driver,4,,2,0.8797838687896729,0.08150576800107956
