entity_type,entity_id,entity_name,season,mu,sigma
constructor,206,,3,-0.17576506733894348,0.13093401491641998
constructor,207,,3,-1.0964138507843018,0.1386657953262329
constructor,208,,3,0.005762308835983276,0.09806537628173828
constructor,209,,3,-0.42289090156555176,0.11650461703538895
constructor,210,,3,0.227186918258667,0.09278549253940582
driver,1,,4,1.7576782703399658,0.08396442234516144
driver,2,,4,-0.6235251426696777,0.3118273913860321
driver,3,,4,1.0536669492721558,0.16246584057807922
driver,4,,4,0.5100091695785522,0.09019523859024048
driver,5,,4,-0.3539181351661682,0.334270715713501
driver,8,,4,0.48855483531951904,0.1016397625207901
driver,9,,4,-0.5535733103752136,0.2146925926208496
driver,10,,4,-0.642155110836029,0.31101739406585693
driver,13,,4,0.24128367006778717,0.14474019408226013
driver,15,,4,-0.46130165457725525,0.306916207075119
driver,16,,4,-0.6781635284423828,0.2770753502845764
driver,17,,4,0.4630681276321411,0.28842970728874207
driver,18,,4,0.38863515853881836,0.17225956916809082
driver,20,,4,1.0694928169250488,0.10460802912712097
driver,22,,4,-0.2465948909521103,0.3001958727836609
driver,24,,4,-1.0893734693527222,0.3047123849391937
driver,30,,4,-0.1581691950559616,0.28766098618507385
driver,37,,4,-0.4540557265281677,0.29679083824157715
driver,39,,4,-0.9479684829711914,0.3175209164619446
driver,67,,4,-0.16579431295394897,0.3032313585281372
driver,153,,4,-0.3292398452758789,0.2728974521160126
driver,154,,4,0.21267302334308624,0.14743642508983612
driver,155,,4,-0.13276618719100952,0.2725992500782013
driver,807,,4,0.2938089966773987,0.10220851749181747
driver,808,,4,-0.028523854911327362,0.29361656308174133
driver,811,,4,-0.2920137941837311,0.2883097231388092
driver,812,,4,-0.7850207090377808,0.28663870692253113
driver,813,,4,-0.3445456922054291,0.2071492075920105
driver,814,,4,0.016637146472930908,0.3044359087944031
driver,815,,4,0.6469259262084961,0.08484180271625519
driver,816,,4,-0.9393607974052429,0.3079729676246643
driver,817,,4,0.7267879247665405,0.08702626824378967
driver,818,,4,0.14151540398597717,0.28940680623054504
driver,819,,4,-0.3271729350090027,0.29990580677986145
driver,820,,4,-0.9037573933601379,0.2922435998916626
driver,821,,4,-0.2978791296482086,0.19302698969841003
driver,822,,4,1.0900156497955322,0.08919762074947357
driver,823,,4,-0.7372742295265198,0.30548927187919617
driver,824,,4,-0.8061471581459045,0.29219239950180054
driver,825,,4,0.3253021240234375,0.10113140195608139
driver,826,,4,0.5124385356903076,0.11182592064142227
driver,827,,4,-0.1262112855911255,0.29505351185798645
driver,828,,4,-0.072537362575531,0.1183568462729454
driver,829,,4,-0.36472463607788086,0.225102961063385
driver,830,,4,0.6379435062408447,0.09479830414056778
driver,831,,4,0.1337166577577591,0.1613718569278717
driver,832,,4,0.8696147203445435,0.07809099555015564
driver,833,,4,-0.20848536491394043,0.21747811138629913
driver,834,,4,-0.340393602848053,0.2555162012577057
driver,835,,4,-0.15663745999336243,0.16696393489837646
driver,836,,4,-0.3413969576358795,0.1590287983417511
driver,837,,4,-0.6633147597312927,0.24135975539684296
driver,838,,4,0.0045532286167144775,0.15524472296237946
driver,839,,4,0.2816598415374756,0.09596788883209229
driver,840,,4,-0.15233716368675232,0.1019163429737091
driver,841,,4,-0.0337023101747036,0.12902826070785522
driver,842,,4,0.3975566625595093,0.09660488367080688
driver,843,,4,-0.2167198359966278,0.198785662651062
driver,844,,4,-0.06637246161699295,0.0962880402803421
driver,845,,4,-0.4042666554450989,0.20396384596824646
driver,846,,4,0.6146205067634583,0.09896957874298096
driver,847,,4,-0.1309165060520172,0.11367142200469971
driver,848,,4,0.5804087519645691,0.12375885248184204
driver,849,,4,-0.1777469664812088,0.1519344449043274
driver,850,,4,-0.8454964756965637,0.29057157039642334
driver,851,,4,-0.08019862323999405,0.2761021554470062
driver,852,,4,-0.08946993201971054,0.11282864958047867
driver,853,,4,-0.26042309403419495,0.24697250127792358
driver,854,,4,0.07180383056402206,0.2021895945072174
driver,855,,4,-0.1505129039287567,0.14318504929542542
driver,856,,4,-0.4194478392601013,0.22734495997428894
driver,857,,4,0.5915428400039673,0.15602485835552216
driver,858,,4,-0.4793432950973511,0.2031487077474594
driver,859,,4,-0.050396572798490524,0.24745318293571472
driver,860,,4,0.02490449696779251,0.2966568171977997
driver,861,,4,-0.16391919553279877,0.2743847370147705
driver,862,,4,0.019355881959199905,0.2800831198692322
constructor,1,,4,-0.2676154375076294,0.08816730976104736
constructor,3,,4,0.2583104968070984,0.058735914528369904
constructor,4,,4,-0.1517297476530075,0.06665124744176865
constructor,5,,4,-0.30028799176216125,0.0828600525856018
constructor,6,,4,1.294755458831787,0.08855023235082626
constructor,9,,4,0.7048410773277283,0.08125347644090652
constructor,10,,4,0.20743241906166077,0.07113509625196457
